Customer ID,Number of Orders Lifetime,Revenue Amount Lifetime,Art.com Flag
8266020,7,$485.47,Y
8266034,12,$417.19,N
8266035,6,$166.99,N
8266045,11,$229.86,N
8266072,6,$450.39,N
8266201,6,"$1,120.68",Y
8266205,6,$818.08,N
8266279,12,$281.60,Y
8266299,4,$461.29,N
8266508,4,$133.02,N
8266514,5,$253.53,Y
8266521,5,$287.85,N
8266532,8,$325.30,N
8266540,8,"$1,074.93",Y
8266542,3,$211.57,Y
8266557,5,$96.05,N
8266589,7,$143.34,Y
8266610,7,$211.28,N
8266624,3,$41.97,N
8266625,5,$186.24,N
8266673,33,"$3,953.35",Y
8266697,68,$618.65,Y
8266706,6,$180.62,N
8266767,13,$284.96,Y
8266770,8,$281.94,N
8266796,3,$36.94,N
8266841,5,$467.44,N
8266852,5,"$1,021.97",Y
8266860,5,$328.36,N
8266861,5,$219.10,N
8266893,7,$395.01,Y
8266916,5,$534.21,Y
8266925,5,$196.13,N
8266957,4,$294.68,N
8266993,35,"$1,794.66",N
8267001,6,$140.53,N
8267039,3,$111.44,Y
8267051,6,$867.78,Y
8267103,6,$526.27,Y
8267106,8,$512.92,N
8267112,4,$592.35,N
8267130,8,$182.33,Y
8267191,3,$754.51,Y
8267193,8,$499.63,N
8267196,15,"$1,590.53",Y
8267203,8,"$1,078.96",N
8267248,6,$799.03,Y
8267256,7,$396.86,Y
8267268,7,$223.18,Y
8267278,4,$465.36,Y
8267284,4,$218.29,Y
8267287,5,$72.97,Y
8267321,3,$361.92,Y
8267323,4,$353.74,N
8267333,3,$157.85,N
8267342,5,$323.75,Y
8267345,4,$155.71,N
8267368,4,$351.93,Y
8267373,4,$121.45,N
8267379,22,$398.71,Y
8267413,5,$416.39,N
8267431,4,$261.52,Y
8267433,3,$454.85,N
8267436,4,$543.75,Y
8267444,5,$217.77,N
8267457,6,$610.54,Y
8267505,5,$154.23,Y
8267547,5,$787.68,N
8267549,7,$790.78,N
8267553,6,$133.64,Y
8267563,13,$341.77,Y
8267564,4,$665.10,N
8267585,6,$797.37,Y
8267599,4,$305.99,N
8267604,4,$442.98,N
8267622,5,$516.20,N
8267664,13,"$2,238.49",N
8267716,7,$299.00,N
8267728,7,$249.65,N
8267735,4,$129.95,N
8267746,5,$667.09,Y
8267760,3,$498.88,N
8267773,3,$142.91,N
8267786,5,$322.16,Y
8267831,4,$173.08,Y
8267843,6,$339.30,Y
8267853,7,$209.05,Y
8267874,4,$352.52,N
8267893,12,"$1,268.18",Y
8267897,9,"$3,379.20",N
8267933,7,"$1,597.52",N
8267936,6,$215.35,N
8267944,5,$549.72,Y
8267949,5,$917.83,Y
8268000,9,"$1,038.61",Y
8268018,27,$796.59,N
8268072,45,"$1,505.01",Y
8268081,6,"$1,208.68",N
8268101,6,$972.38,N
8268164,3,$90.98,N
8268172,3,$100.88,N
8268218,11,"$1,307.49",N
8268273,3,$332.52,Y
8268275,5,$239.84,Y
8268281,4,$395.36,Y
8268300,3,"$1,016.40",N
8268314,11,$759.23,Y
8268324,8,$428.59,N
8268338,5,$175.40,Y
8268342,5,$264.91,N
8268357,5,$153.23,Y
8268483,3,$53.93,N
8268499,6,$137.29,N
8268503,3,$96.59,N
8268517,13,"$1,689.26",Y
8268518,43,"$1,495.16",N
8268519,6,"$1,061.72",N
8268550,11,$394.47,N
8268572,6,$121.22,N
8268573,5,$191.84,N
8268623,3,$157.98,N
8268697,16,$930.50,Y
8268782,10,$500.63,N
8268789,13,$528.52,N
8268795,4,$451.98,Y
8268822,15,$793.70,Y
8268834,18,"$1,517.47",N
8268865,4,$215.15,N
8268910,5,$138.53,N
8268940,3,$81.80,N
8268950,19,$519.37,N
8268964,15,"$1,620.94",N
8269036,7,$337.59,Y
8269076,8,$431.31,Y
8269088,4,$273.39,N
8269112,8,$752.38,Y
8269194,4,$110.85,N
8269207,4,$121.01,Y
8269209,16,"$1,520.27",Y
8269225,4,$152.55,N
8269267,13,$258.85,Y
8269274,10,$702.46,Y
8269352,3,$64.84,N
8269360,16,"$7,603.27",N
8269369,7,"$2,034.55",Y
8269455,5,$100.92,N
8269477,14,$526.11,N
8269498,6,$430.13,N
8269519,5,$231.84,N
8269531,10,$937.91,Y
8269539,3,$288.50,Y
8269555,5,$634.09,N
8269614,3,$163.82,Y
8269620,4,$129.90,N
8269628,4,"$1,145.60",Y
8269644,5,$164.80,N
8269706,3,$196.94,N
8269732,3,$286.40,N
8269744,24,"$3,648.33",N
8269747,11,$265.76,N
8269752,8,"$2,318.53",N
8269764,6,$609.50,Y
8269815,9,"$1,277.23",Y
8269835,16,"$1,798.61",N
8269859,10,"$1,161.12",Y
8269870,3,"$1,043.52",N
8269894,3,$303.77,Y
8269898,3,$94.16,Y
8269917,4,$789.53,N
8269926,3,$586.95,Y
8269967,4,$209.84,N
8269974,9,$559.00,N
8270009,5,$585.16,Y
8270010,4,$140.91,N
8270014,3,$261.90,N
8270017,3,$151.69,N
8270038,8,$684.69,Y
8270072,5,$240.55,N
8270156,10,$398.66,N
8270240,5,$834.65,N
8270246,7,$251.74,Y
8270295,10,$568.72,N
8270310,7,$135.80,N
8270311,12,$732.23,N
8270372,8,"$1,093.69",N
8270378,7,$647.36,Y
8270390,5,$413.64,N
8270437,4,$251.88,Y
8270438,19,"$1,744.96",Y
8270446,4,$69.84,N
8270452,7,$183.13,Y
8270477,22,"$2,683.71",Y
8270478,3,$130.74,N
8270536,8,$423.39,Y
8270541,8,$918.66,Y
8270544,3,$61.88,N
8270550,3,$304.09,N
8270626,8,"$1,196.14",Y
8270639,8,$415.05,Y
8270648,6,$151.78,Y
8270652,3,$249.87,N
8270660,3,$77.27,N
8270692,3,$268.90,N
8270715,6,$611.43,Y
8270772,3,$169.98,Y
8270777,6,$602.91,Y
8270794,3,$110.00,N
8270796,6,$65.88,N
8270834,5,$196.80,N
8270836,4,$913.78,Y
8270844,11,"$1,476.72",Y
8270873,8,$355.12,Y
8270877,8,"$2,007.71",Y
8270927,6,$224.71,N
8270929,4,$299.72,N
8270952,3,$313.28,N
8270964,6,$572.67,N
8271019,8,$157.44,N
8271072,12,"$1,192.99",Y
8271091,10,"$1,006.41",N
8271104,3,$90.32,N
8271116,11,"$1,043.35",Y
8271119,8,"$1,238.58",Y
8271129,7,"$1,071.62",Y
8271155,7,"$1,064.70",N
8271200,5,$134.44,N
8271201,9,$882.67,N
8271273,8,"$1,290.69",Y
8271295,8,$217.05,Y
8271315,7,$613.64,Y
8271325,3,$333.69,N
8271339,6,$522.57,N
8271404,5,$256.11,Y
8271455,7,$332.35,N
8271490,5,$438.63,Y
8271517,38,"$1,042.03",Y
8271601,28,$623.30,Y
8271624,6,$295.59,N
8271653,3,$134.78,N
8271810,8,$312.89,N
8271843,7,$662.58,Y
8271879,5,$223.26,Y
8271955,6,$335.66,Y
8271959,6,$753.18,N
8272004,3,$362.70,Y
8272074,21,"$3,714.53",Y
8272108,4,$399.16,Y
8272119,5,$233.01,N
8272150,3,$219.84,Y
8272229,10,$917.76,N
8272265,4,$510.28,N
8272318,3,$70.93,Y
8272342,4,$729.68,Y
8272349,8,$869.88,N
8272380,5,$512.58,Y
8272391,5,$849.04,Y
8272442,6,$347.04,N
8272470,12,"$1,332.30",Y
8272482,6,$208.59,Y
8274216,4,$237.68,N
8275294,15,$684.95,Y
8276111,3,$286.73,N
8276719,9,$552.98,N
8277341,4,$292.54,N
8278449,6,$633.53,Y
8279311,6,$94.00,N
8279894,6,$226.77,N
8280075,18,"$1,157.54",Y
8282677,3,$224.05,Y
8283165,9,$437.54,Y
8284019,12,"$1,353.66",N
8285236,5,$121.42,N
8285524,3,$134.93,N
8286445,4,$142.89,N
8287593,3,$85.61,N
8290360,5,$208.95,N
8293381,4,$139.64,Y
8296139,4,$125.69,N
8296921,7,$326.49,N
8298275,4,$353.26,N
8298672,13,"$5,399.75",N
8299339,7,"$1,614.79",Y
8299711,4,$214.77,N
8302570,6,$203.93,N
8303959,13,$456.22,Y
8304085,3,$300.91,N
8304101,5,$166.85,N
8306363,9,$536.34,N
8308079,7,$235.08,N
8309340,6,$249.11,Y
8312037,3,$116.92,Y
8313435,7,$454.91,N
8315265,7,$385.57,N
8316119,6,$350.37,N
8317190,3,$73.29,N
8317261,4,$339.47,Y
8318509,32,"$1,917.11",N
8318899,7,$384.00,N
8321374,8,$772.26,Y
8322274,4,$121.53,N
8324872,6,$896.60,Y
8325085,5,$118.33,N
8328740,5,$55.90,Y
8341702,5,$327.00,N
8347572,7,$957.35,Y
8360044,5,$116.96,N
8360071,6,$239.75,N
8376052,10,$972.27,N
8378410,7,"$1,054.83",N
8378644,6,$398.73,N
8379692,9,$299.84,N
8381697,5,$266.75,N
8382110,3,$617.20,Y
8385957,7,$178.30,Y
8397655,5,$645.59,N
8433637,4,"$1,107.61",N
8434185,4,$334.85,N
8439273,9,"$1,576.21",Y
8439283,3,$560.65,Y
8439285,3,$58.50,N
8439327,3,$86.39,N
8439359,7,$896.49,N
8439465,3,$346.54,N
8439474,5,$455.42,N
8439517,3,$58.92,Y
8440726,4,"$1,196.31",N
8440827,15,"$1,411.82",Y
8440885,4,$335.88,N
8440906,4,$382.54,N
8440912,3,$544.94,N
8440946,6,$757.01,Y
8440992,3,$334.86,N
8441026,3,$106.32,N
8441049,9,"$1,764.91",Y
8445049,3,$473.78,Y
8445081,4,$147.59,Y
8445139,4,$102.88,Y
8445165,6,$617.18,N
8445187,5,$265.78,Y
8445220,4,$508.75,N
8445311,3,$838.73,N
8454350,7,$246.30,N
8454862,9,$828.56,N
8454877,4,$392.59,Y
8454899,3,$537.09,N
8454941,4,$266.90,N
8454947,3,$361.34,N
8455029,5,$350.31,Y
8455095,3,$874.75,N
8457471,4,$76.07,N
8457482,3,"$3,623.30",N
8457521,5,$70.08,N
8457599,4,$118.59,N
8460467,5,$198.72,Y
8466647,3,$84.81,N
8473557,23,"$1,975.75",N
8473574,3,$262.44,N
8473598,5,$274.70,N
8473705,3,$106.86,N
8477322,3,$174.83,N
8480122,3,$167.81,N
8480409,3,$104.77,N
8482138,3,$128.34,N
8483221,4,$641.47,Y
8484377,3,$85.38,N
8486997,4,$79.65,N
8488916,4,$241.66,N
8489145,3,$56.42,N
8490945,3,$83.00,N
8494531,4,$160.51,N
8496678,3,$207.58,N
8497520,5,$323.30,N
8499210,3,$254.80,N
8499415,4,$63.22,N
8500503,4,$135.28,N
8506162,4,$131.87,Y
8508370,5,$482.27,N
8508550,4,$742.87,N
8509167,3,$101.29,N
8510836,7,$156.76,Y
8511631,3,$83.85,N
8512775,3,$125.26,N
8514367,4,$582.45,N
8515716,11,$897.14,Y
8517971,3,$94.11,N
8518219,4,$119.86,N
8519253,3,$180.43,N
8521242,3,$144.44,N
8521521,3,$153.40,N
8522443,3,$64.52,N
8525283,9,$714.02,Y
8526203,3,$125.09,N
8528231,4,$270.91,N
8528408,6,$236.50,N
8532119,5,$112.64,N
8533393,3,$56.28,N
8534156,3,$68.47,N
8536084,4,$125.62,Y
8537599,3,$89.22,N
8539882,3,$302.70,N
8542263,3,$50.92,N
8544066,10,$553.14,Y
8545560,3,$55.95,Y
8545698,4,$169.25,Y
8549507,10,$957.78,Y
8549698,6,"$1,585.01",N
8549820,4,$87.23,Y
8550391,3,$97.29,N
8551078,6,$101.39,Y
8552423,3,$239.93,N
8557204,5,$101.84,Y
8558730,4,$376.39,Y
8559245,3,$594.32,Y
8559537,3,$419.74,N
8559676,3,$72.94,N
8559896,3,$82.17,N
8559991,4,$141.33,N
8560203,6,$984.65,N
8560790,6,$879.08,Y
8562079,4,$590.96,N
8562663,6,$390.52,N
8562759,4,$139.01,N
8563062,5,$716.81,N
8566863,3,$131.41,Y
8567815,5,$138.19,Y
8571911,3,$57.56,N
8572145,5,$171.71,N
8572311,3,$362.37,N
8574719,3,$223.54,N
8577026,4,$335.35,N
8579500,4,$277.84,Y
8580262,4,$65.11,N
8581586,6,$273.73,N
8583200,4,$51.86,N
8584166,4,$163.89,N
8585649,6,$140.11,Y
8585761,3,$164.42,N
8588336,5,$165.32,N
8589487,9,"$1,017.70",N
8590872,4,$432.17,N
8599392,7,$136.71,N
8601325,3,$271.08,N
8602129,4,$358.14,N
8602161,6,$787.67,Y
8605360,5,$130.12,N
8605763,7,$551.53,Y
8606731,5,$113.48,N
8606741,4,$93.87,N
8607495,4,$124.84,Y
8609823,5,$260.65,Y
8611420,8,$123.81,Y
8612784,4,$94.13,N
8616405,3,$119.46,N
8617594,5,$77.49,Y
8617830,5,$511.88,N
8618649,8,$825.85,N
8619560,6,$716.13,N
8620535,3,$86.98,N
8623473,7,$426.37,Y
8624020,6,$830.41,N
8625276,3,$125.92,N
8629626,3,$83.92,Y
8631584,7,"$1,028.83",Y
8631831,5,$108.74,N
8634715,3,$612.93,N
8636045,3,$159.73,N
8640437,5,$249.55,N
8641005,3,$69.30,N
8641879,6,$431.06,Y
8641970,4,$424.74,N
8643260,4,$282.69,Y
8645505,3,$86.00,N
8646952,3,$72.86,N
8647027,51,"$1,292.90",Y
8649637,5,$480.88,Y
8651435,5,$167.77,N
8651709,5,$303.14,Y
8652414,3,$153.45,Y
8652580,7,$327.34,N
8654864,4,$77.23,N
8655758,6,$150.38,Y
8655779,4,$52.64,N
8657412,6,$363.89,N
8658964,3,$318.09,Y
8659960,3,$131.03,N
8660828,6,$680.97,Y
8661239,5,$235.69,Y
8661800,3,$94.94,N
8664866,5,"$1,303.13",N
8665562,6,$123.61,Y
8665715,5,$238.98,Y
8666388,3,$66.86,N
8668531,3,$236.04,N
8672048,5,$173.52,N
8672809,8,$528.00,N
8673184,3,$189.30,Y
8673903,4,$395.91,N
8674254,3,$69.89,N
8676594,9,"$2,760.67",Y
8677665,3,$115.10,N
8679756,4,$447.51,N
8679771,4,$42.53,N
8680913,4,$91.67,Y
8686839,7,$307.48,Y
8686995,5,$184.42,Y
8696133,4,$258.10,N
8697452,3,$512.66,N
8751183,5,$711.18,N
8751207,4,"$1,025.00",N
8751261,3,$435.93,N
8751291,5,$254.92,Y
8751351,3,$560.38,N
8751480,5,$110.67,N
8751509,5,"$1,022.20",N
8751526,3,$72.43,N
8751549,9,$361.05,N
8751595,3,$107.59,Y
8751622,3,$79.92,N
8751644,5,$219.11,N
8751658,3,$343.19,Y
8751685,3,$62.92,N
8751690,5,$511.33,N
8751711,3,$615.90,N
8751739,4,$82.89,N
8751745,5,$330.97,Y
8751789,6,$210.68,N
8751871,5,$461.79,N
8751874,3,$62.88,N
8751966,3,$166.88,Y
8752032,3,$672.24,N
8752127,3,$64.47,N
8752154,3,$114.98,N
8752224,3,$425.70,Y
8752297,4,$113.73,Y
8752341,3,$44.91,N
8752448,4,$92.57,N
8752464,4,"$1,187.32",N
8752631,5,$251.93,N
8757109,5,$685.85,N
8757359,4,$773.33,N
8757904,18,"$1,363.70",N
8758468,7,$324.07,Y
8758532,4,"$2,194.33",N
8758680,6,"$1,729.55",Y
8759048,3,$215.74,N
8759123,2,$35.56,N
8759163,3,$97.93,N
8761035,7,$279.78,N
8761211,4,$257.90,Y
8761772,2,$89.92,N
8763000,7,"$1,319.49",N
8763102,3,$262.70,Y
8763117,5,$514.86,Y
8763191,5,$281.89,N
8763302,8,"$1,127.72",N
8763422,2,$62.56,N
8765694,3,$78.89,N
8766632,2,$447.41,N
8766839,8,$206.86,Y
8766963,2,$163.44,Y
8770576,2,$109.16,N
8771543,4,$172.07,N
8771618,4,$62.92,N
8773837,3,$33.14,N
8774035,3,$89.84,N
8774178,2,$83.88,N
8774897,4,$235.91,N
8775401,2,$72.67,N
8776726,3,$85.14,N
8777412,4,$145.85,N
8778326,3,$275.22,N
8778403,2,$333.77,N
8779319,57,"$2,776.82",Y
8780632,2,$440.92,N
8781244,2,$265.34,N
8781503,6,$860.53,Y
8781625,2,$174.96,N
8784306,2,$198.80,N
8784648,2,$52.55,N
8784952,2,$270.31,N
8785248,2,$164.53,N
8785939,3,$360.14,N
8786284,3,$107.42,N
8786925,2,$53.96,N
8787311,3,$835.88,N
8788020,2,$160.27,N
8788138,5,$87.52,N
8788162,3,$77.04,N
8788647,3,$60.57,N
8789271,3,$304.54,N
8789338,3,$126.51,N
8789465,3,$106.51,N
8790680,2,$79.47,N
8790999,4,$714.33,Y
8792662,4,$380.35,N
8793737,2,$126.90,N
8793821,2,$173.76,N
8794329,3,$62.66,N
8794375,7,$420.97,N
8794833,2,$231.95,N
8795234,4,$152.62,N
8795303,2,$197.57,N
8796426,6,$837.82,N
8797599,3,$178.51,Y
8797627,3,$481.85,N
8798919,3,$97.89,Y
8799231,7,$169.31,N
8799587,11,"$1,510.15",Y
8800336,24,"$1,894.90",N
8801896,4,$195.90,N
8802434,5,$206.15,N
8802540,2,$79.86,N
8803698,2,$174.39,N
8804184,8,$734.73,Y
8806502,4,$543.93,N
8808896,4,$344.42,N
8809062,6,"$1,281.82",Y
8809211,2,$136.64,N
8810482,2,$7.78,N
8811224,4,$188.65,N
8812562,3,$386.46,N
8813171,2,$191.96,N
8813824,3,$91.92,N
8815226,2,$72.86,N
8817967,2,$130.94,N
8818205,2,$592.52,N
8819210,2,$94.96,N
8819330,4,$106.45,N
8820757,2,$56.17,N
8821528,2,$50.04,N
8821840,2,$90.74,N
8822398,2,$20.71,N
8822983,4,$79.29,N
8824659,2,$107.43,N
8824749,2,$57.46,N
8826729,2,$235.33,N
8826836,3,$158.08,N
8826942,2,$111.96,Y
8827535,3,$166.94,N
8827728,2,$163.69,N
8828122,2,$131.49,N
8828466,2,$107.73,N
8828839,6,$375.85,N
8828925,14,"$1,639.27",N
8829635,4,$264.97,Y
8829837,2,$316.55,N
8830352,4,$151.92,N
8831821,7,$716.70,Y
8832403,4,$116.06,N
8832809,3,$148.35,N
8832997,3,$545.14,N
8833916,4,$166.33,Y
8835577,2,$203.84,N
8835592,3,$204.15,N
8835881,2,$74.96,N
8836451,5,$476.86,N
8837725,4,$47.48,N
8837757,7,$411.03,N
8839258,2,$35.11,N
8840001,5,$197.01,Y
8840325,4,$132.59,Y
8840599,2,$210.94,N
8840791,11,"$1,988.03",N
8841006,2,$126.79,N
8841648,3,$74.90,N
8842134,2,$94.70,N
8842361,5,"$1,011.15",Y
8842652,2,$33.94,N
8842663,3,$222.05,N
8842888,3,$77.65,N
8844820,30,"$1,521.21",N
8845779,2,$165.04,N
8847223,3,$175.95,Y
8848168,5,$488.01,N
8849854,2,$174.51,Y
8850026,9,$212.48,Y
8850235,2,$224.10,Y
8850395,3,$23.97,Y
8850533,5,$865.06,N
8850767,2,$164.61,N
8850858,6,$259.00,N
8850912,3,$139.33,N
8851232,4,$109.91,Y
8852800,2,$44.56,N
8855793,2,$56.52,N
8855923,5,$707.98,N
8856299,9,$353.22,N
8857087,4,$135.68,N
8857123,2,$77.33,Y
8858937,8,"$7,120.23",Y
8859290,2,$68.96,Y
8861860,3,$103.11,N
8863979,2,$47.70,N
8865751,10,"$1,103.02",Y
8865970,2,$63.85,N
8867371,2,$95.88,N
8868185,10,$398.40,N
8868313,2,$105.06,N
8868674,2,$105.75,N
8868741,3,$169.92,N
8869107,2,$292.20,N
8870671,2,$46.96,N
8871081,3,$84.18,Y
8871198,2,$50.46,Y
8871547,2,$66.94,N
8872907,2,$33.88,N
8874576,3,$75.32,N
8874761,3,$214.91,Y
8875333,3,$90.90,N
8875556,3,$45.90,N
8876948,5,$655.86,N
8877225,3,$182.21,N
8877628,2,$196.87,N
8878269,3,$884.93,Y
8879266,2,$210.76,N
8879389,2,$209.30,N
8880156,2,$167.39,N
8880719,3,$321.95,N
8881069,2,$84.97,N
8881092,24,"$1,320.49",N
8882535,2,$57.14,N
8883082,6,$188.90,N
8885026,3,$136.30,Y
8885156,2,$64.68,Y
8885221,5,$124.06,N
8885809,3,$43.32,N
8886060,6,$391.80,N
8887973,4,"$1,506.90",Y
8889316,2,$94.80,N
8889852,7,$470.22,N
8890720,3,$93.97,N
8893256,2,$249.94,N
8893917,3,$78.02,N
8894043,12,$444.47,Y
8895693,4,$95.29,N
8895720,3,$168.26,N
8896938,2,$131.13,Y
8897221,2,$89.71,N
8897483,2,$261.55,N
8897573,5,$139.77,N
8899555,5,$195.71,N
8901015,3,$128.31,N
8902036,3,$70.70,N
8902113,3,$389.28,N
8902414,2,$180.46,N
8902530,2,$65.92,N
8902885,5,$731.04,N
8902908,3,$417.80,N
8904571,4,$55.27,N
8904756,4,$66.84,N
8905135,2,$97.96,N
8905242,2,$94.34,N
8905434,6,$90.44,N
8906686,4,$621.87,Y
8906773,24,$996.95,Y
8907190,2,$54.73,N
8907665,3,$202.26,N
8908402,3,$395.93,N
8909475,2,$30.41,N
8910037,4,"$1,334.10",Y
8911597,5,$172.20,N
8911745,2,$69.46,N
8912016,3,$179.40,N
8912332,3,$66.67,N
8912344,5,$485.95,N
8912504,2,$58.36,N
8913508,3,$52.18,N
8913629,2,$147.39,N
8914242,2,$46.94,N
8914297,3,$49.92,N
8914366,2,$77.84,N
8915269,3,$260.86,N
8916424,2,$158.81,N
8916753,2,$158.28,N
8919320,4,$102.69,N
8920128,5,$446.66,N
8920201,2,$203.27,N
8921250,2,$41.90,N
8921305,2,$34.76,N
8921687,2,$42.90,N
8923406,2,$109.04,N
8923768,7,$424.43,Y
8924114,2,$53.78,Y
8924456,13,"$1,108.05",Y
8924830,4,$100.27,N
8924846,5,$142.83,N
8925289,4,$103.42,N
8925471,3,$472.91,N
8926221,2,$77.68,N
8928045,3,$404.12,N
8928241,2,$54.44,N
8929349,2,$196.82,N
8932165,5,$82.32,N
8932751,6,$428.28,N
8933504,2,$138.73,N
8934993,2,$60.16,N
8935649,4,"$1,046.21",Y
8936322,14,"$2,405.03",N
8937473,2,$82.41,N
8938643,3,$28.96,N
8939278,2,$42.92,N
8940035,3,$401.32,N
8940178,2,$49.91,N
8940454,4,$197.65,N
8942106,2,$354.96,Y
8942366,3,$136.86,N
8945925,3,$113.20,N
8946022,2,$58.70,N
8946112,2,$35.71,N
8947276,2,$91.75,N
8947378,4,$151.86,N
8949403,2,$157.88,N
8949801,3,$100.80,N
8950325,2,$54.01,N
8952534,2,$57.59,N
8952826,6,$515.93,N
8953538,2,$46.46,N
8953570,4,$151.17,Y
8954355,10,$396.85,Y
8955348,3,$44.50,N
8955513,3,$75.24,N
8956291,7,"$2,508.08",N
8957199,5,$192.38,N
8957392,5,$177.56,N
8957705,2,$174.41,N
8959255,9,"$1,241.24",N
8959683,25,"$1,855.82",Y
8963032,3,$84.84,N
8963039,2,$182.90,N
8963345,3,$224.10,N
8963613,7,"$1,041.59",N
8963686,2,$30.14,N
8963716,2,$34.96,Y
8963966,7,"$1,583.62",N
8965190,2,$49.02,N
8965268,2,$187.46,N
8965833,2,$64.46,N
8966004,6,$225.25,N
8966225,2,$70.40,N
8966561,2,$135.88,N
8967276,2,$18.96,N
8967282,4,$246.67,N
8967890,3,$377.06,N
8969949,2,$103.00,N
8970054,2,$57.94,Y
8970059,3,$163.24,N
8970765,3,$95.05,Y
8970824,2,$71.49,N
8971028,2,$52.46,N
8971231,2,$34.86,N
8971905,4,$187.79,N
8972024,3,$210.38,N
8972640,3,$59.84,N
8972839,3,$184.76,N
8973108,2,$47.92,N
8973377,2,$196.96,N
8974546,12,"$1,185.99",N
8975497,3,$54.92,N
8975774,3,$113.41,N
8976352,3,$115.88,N
8977018,3,$121.57,N
8977318,6,$168.82,N
8978386,4,$109.20,N
8979463,2,$42.92,N
8979603,5,$361.18,N
8979793,5,$549.90,N
8980179,2,$46.49,N
8980847,7,$143.52,Y
8981643,2,$50.90,N
8983154,2,$81.94,N
8983527,2,$48.99,N
8985549,4,$622.06,Y
8986436,8,"$2,576.65",Y
8987175,5,$265.35,N
8987396,3,$115.93,N
8987607,2,$53.65,N
8988867,4,$135.60,Y
8989165,2,$52.42,N
8989285,2,$33.93,N
8989458,2,$41.71,N
8989745,3,$116.03,N
8990349,5,$109.01,N
8990687,2,$72.07,N
8990806,4,$99.29,N
8991337,2,$347.78,N
8991901,4,$80.86,N
8992058,2,$196.00,N
8992113,5,$130.98,N
8992375,3,$149.98,Y
8992877,2,$144.90,N
8992971,7,$162.08,N
8995420,2,$65.80,N
8995661,2,$146.38,N
8995863,3,$106.29,Y
8996029,2,$89.62,N
8996097,4,$105.12,Y
8996372,3,$217.38,N
8996708,3,$118.87,N
8996884,3,$60.63,N
8997335,2,$42.54,N
8997570,11,$652.13,Y
8997872,3,$504.94,Y
8998667,2,$137.66,N
8998678,4,$139.79,N
8999219,2,$32.45,N
8999224,2,$118.74,N
9000713,2,$45.98,N
9001322,3,$53.55,N
9001537,2,$99.53,Y
9002325,2,$214.55,N
9003632,4,$284.95,Y
9003975,3,$30.20,N
9004730,2,$29.14,N
9004860,6,$163.01,N
9004942,4,$320.67,N
9005360,3,$130.86,N
9005829,3,$145.58,N
9005911,2,$55.52,N
9006766,2,$127.42,N
9007010,5,$484.84,N
9007306,3,$136.51,N
9007580,2,$28.55,N
9007670,2,$60.96,Y
9007933,4,$283.75,N
9011007,4,$92.99,N
9011297,2,$23.36,N
9011546,6,$419.24,N
9011660,5,$357.60,N
9011817,7,$383.60,Y
9012304,4,$287.51,N
9013281,8,"$3,156.89",Y
9013408,2,$42.06,N
9013688,2,$31.96,N
9013742,3,$46.34,N
9014023,3,$96.48,N
9014833,2,$167.96,N
9015063,3,$124.18,N
9015189,3,$467.91,N
9015793,8,$155.26,Y
9016169,5,$99.33,Y
9016180,3,$172.98,Y
9016804,3,$130.67,N
9016844,6,$85.06,N
9017122,3,$579.52,N
9017842,5,$170.74,N
9018523,9,$424.78,Y
9018620,2,$42.14,N
9018835,3,$196.20,Y
9020292,4,$200.16,Y
9020335,3,$114.41,N
9020398,2,$147.82,N
9020466,2,$723.93,N
9021439,2,$133.76,Y
9021702,3,$239.98,N
9022193,2,$489.19,Y
9023117,2,$86.46,Y
9023677,4,$96.63,N
9024036,4,$85.40,N
9024815,2,$71.92,N
9026529,3,$74.94,Y
9026687,2,$23.27,N
9026793,2,$100.42,N
9027141,2,$45.45,N
9028054,2,$60.95,N
9028172,3,"$3,550.43",N
9028761,3,$100.58,N
9029671,2,$57.11,N
9029999,5,"$2,802.65",N
9030341,4,$105.39,N
9030542,3,$39.86,N
9030729,3,$181.94,N
9030969,2,$70.27,N
9031865,2,$104.92,N
9032047,2,$34.66,N
9032523,2,$210.79,N
9032572,2,$112.92,N
9033782,3,$224.84,N
9033821,4,$579.99,N
9034028,4,$154.52,N
9035317,4,$130.60,N
9036027,2,$101.60,Y
9036436,3,$71.79,N
9036765,4,$133.85,Y
9036780,7,$467.81,Y
9036867,2,$95.96,N
9037851,19,"$8,893.74",N
9038200,6,$342.47,N
9038212,2,$115.75,N
9041350,3,$163.52,Y
9042221,2,$44.29,N
9042242,5,$484.16,Y
9043000,3,$200.53,N
9044439,3,$157.97,Y
9045856,2,$53.94,N
9046731,2,$596.21,N
9047305,2,$39.94,N
9047628,2,$142.96,Y
9047632,3,$80.83,N
9048267,9,"$1,569.90",N
9050473,4,"$1,248.88",Y
9050736,2,$46.46,N
9050828,2,$257.20,N
9052072,4,$64.72,N
9052880,2,$99.85,N
9052940,4,$944.90,Y
9054255,2,$134.97,Y
9054743,6,$735.85,N
9054807,2,$246.86,N
9055112,4,$949.27,N
9055198,4,$164.85,N
9055234,12,$595.30,Y
9055815,2,$115.46,N
9057964,3,$106.61,N
9058276,4,$284.07,Y
9059443,2,$43.58,N
9059657,2,$147.98,N
9059682,9,"$1,239.22",Y
9060493,2,$141.85,N
9062988,3,$187.18,N
9063425,2,$97.42,N
9063727,6,$198.95,Y
9064212,2,$78.04,Y
9064565,3,$68.06,Y
9064593,4,$91.89,N
9065653,2,$24.96,N
9065724,3,$72.87,N
9065778,2,$845.04,N
